20838585	rs1613695	Cardiovascular Disease	insulin	0.000000
21386085	rs2266788	Metabolic Syndrome	HDLC-TG	0.000000
24324551	rs7387373	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PCR	0.000001
23251661	rs8040868	Childhood Obesity|Childhood	Sleep energyexpenditure adjweight (kcal/d)	0.000000
24386095	rs11207995	Lipid Levels	TC	0.000000
20838585	rs127430	Cardiovascular Disease	waist circumference	0.000000
19609347	rs991316	Hypertension|Blood Pressure	HTN	0.000003
23251661	rs3783637	Childhood Obesity|Childhood	Urinary freedopamine:creatinine	0.000000
17903297	rs2352904	Brain|Cognitive Test	factor 2:visual memory and organization	0.000002
23408906	rs9497965	Thyroid|Thyroid-Related Traits|Differences	TSH	-1.000000
17903296	rs10510628	Association Bone	trochanter bmd**	0.000003
20838585	rs7890572	Cardiovascular Disease	triglycerides	0.000000
20585627	rs3778607	Common Traits	Freckling	-1.000000
21386085	rs9939224	Metabolic Syndrome	HDLC-GLUC	0.000000
20927387	rs1800562	Cell Traits|Red Blood Cell	MCH	0.000000
25340798	rs11574428	Proteins Involved|Inflammation|Alzheimer's Disease	CCL4	0.000000
21386085	rs2075290	Metabolic Syndrome	WC-TG	0.000000
23251661	rs1056513	Childhood Obesity|Childhood	Hip circumference (cm)	0.000002
25340798	rs3811448	Proteins Involved|Inflammation|Alzheimer's Disease	IL6R	0.000000
17903307	rs730532	Pulmonary Function	for latest exam	0.000006
21738480	rs8078723	Cell Phenotypes|White Blood Cell	Neutrophils	0.000000
17903293	rs10485165	Biomarker Traits	Vitamin D plasma 25(OH)-D	0.000001
21552555	rs9923451	Obesity|Obesity-Related Traits	HIP	0.000001
24386095	rs651821	Lipid Levels	TG	0.000000
17903297	rs5028798	Brain|Cognitive Test	temporal brain volume	0.000003
24945404	rs754388	Bone Mineral Density|Bone	TBLH-BMD	0.000000
23966867	rs12777819	Body Fat Distribution	WC_BMI_pooled	0.000000
25340798	rs650108	Proteins Involved|Inflammation|Alzheimer's Disease	MMP3	0.000000
22291609	rs12075	Inflammation	MCP-1	0.000000
20838585	rs11822822	Cardiovascular Disease	systolic BP	0.000001
20585627	rs17305657	Common Traits	Freckling	-1.000000
19197348	rs4743136	Complex Disease	Thyroid Stimulating Hormone	0.000002
19197348	rs613391	Complex Disease	Waist Circumference	0.000005
17903298	rs180730	Diabetes-Related Traits	fasting plasma glucose	0.000005
22216198	rs1006973	Protein C	PC	0.000008
23754948	rs2371767	Anthropometric Traits|Sexual	WHRadjBMI	0.000000
20585627	rs7170451	Common Traits	Eye color	-1.000000
17903301	rs10498091	Exercise Responses|Artery	left ventricular mass	0.000006
20838585	rs10498337	Cardiovascular Disease	insulin	0.000001
20838585	rs11258628	Cardiovascular Disease	LDL	0.000000
21386085	rs9987289	Metabolic Syndrome	HDLC-WC	0.000000
22832964	rs1612028	Smoking Behaviors	AOI	0.000001
23408906	rs753760	Thyroid|Thyroid-Related Traits|Differences	TSH	-1.000000
23118974	rs2033739	Pigmentation|Skin	Skin M	0.000005
24347629	rs733048	Periodontal	PD1	0.000001
20585627	rs12896399	Common Traits	Eye color	-1.000000
20838585	rs8073909	Cardiovascular Disease	total cholesterol	0.000000
20195266	rs1568679	Antipsychotic Drugs|Metabolic Side Effects	Risperidone - Waist Circumference	0.000000
20395239	rs10733843	Optic Disc Size	Disc	0.000000
17903293	rs2808629	Biomarker Traits	C-reactive protein average exams 2,6,7	0.000000
20585627	rs11856995	Common Traits	Sneeze	-1.000000
21931564	rs2216405	Metabolite Quantitative Trait	Gly–PTC/PC ae C38:2	-1.000000
20195266	rs320209	Antipsychotic Drugs|Metabolic Side Effects	Clozapine - Glucose	0.000000
19448621	rs369065	Age Menarche|Menopause	Age at Menarche	0.000000
17903294	rs565229	Hematological Phenotypes	platelet aggregation (collagen-induced)	0.000004
17903293	rs3849944	Biomarker Traits	Intercellular adhesion molecule-1	0.000005
17903302	rs770189	Arterial Stiffness|Blood Pressure	CB-PWV	0.000003
24892410	rs17039365	Onset|Hypertension|Cardiovascular Events	Nighttime PP	0.000004
17903303	rs1502050	Atherosclerosis	Ankle brachial index	0.000009
21931564	rs11158519	Metabolite Quantitative Trait	PC ae C38:1/PC aa C28:1	0.000000
24324551	rs79523511	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PR	0.000000
20585627	rs1805008	Common Traits	Red hair	-1.000000
22291609	rs12075	Inflammation	MCP-1	0.000000
23118974	rs9809315	Pigmentation|Skin	Skin M	0.000000
22291609	rs3845624	Inflammation	hsCRP	0.000000
21931564	rs6584194	Metabolite Quantitative Trait	DMAp	-1.000000
19721433	rs10484256	Response Treatment|Antipsychotics	Olanzapine – Excitement	0.000003
25133637	rs3096490	Body Mass Index	BMI	0.000001
20838585	rs3793275	Cardiovascular Disease	insulin	0.000000
19197348	rs7153027	Complex Disease	Height	0.000000
20195266	rs1117324	Antipsychotic Drugs|Metabolic Side Effects	Risperidone - Hip Circumference	0.000000
21738480	rs11878602	Cell Phenotypes|White Blood Cell	Lymphocytes	0.000000
20526338	rs4311994	Platelet Aggregation	Epi 2 u M	0.000000
21347282	rs10096633	Coronary Heart Disease	HDL-C	0.000000
24586186	rs4345897	Metabolic Traits|Metabolite-Disease	Unknown	0.000000
17903304	rs499818	Cardiovascular Disease	Major cardiovascular disease	0.000007
17903293	rs717145	Biomarker Traits	Urinary isoprostanes/creatinine	0.000005
25340798	rs495366	Proteins Involved|Inflammation|Alzheimer's Disease	MMP3	0.000000
24386095	rs693	Lipid Levels	HDL	0.000000
17903296	rs638882	Association Bone	neck section modulus**	0.000003
20585627	rs4911414	Common Traits	Freckling	-1.000000
25188341	rs6857	Dementias|Alzheimer's Disease	Neuritic Plaque (Case-Control)	0.000000
17903296	rs991258	Association Bone	shaft width**	0.000001
21386085	rs2043085	Metabolic Syndrome	HDLC-GLUC	0.000000
21347282	rs6511720	Coronary Heart Disease	LDL-C	0.000000
19197348	rs6959674	Complex Disease	Thyroid Stimulating Hormone	0.000003
21738480	rs9880192	Cell Phenotypes|White Blood Cell	Monocytes	0.000000
20838585	rs127430	Cardiovascular Disease	waist circumference	0.000000
24386095	rs3764261	Lipid Levels	HDL	0.000000
23251661	rs11974269	Childhood Obesity|Childhood	Urinary creatinine(mmol/d)	0.000000
17903297	rs9325032	Brain|Cognitive Test	factor 2:visual memory and organization	0.000003
23408906	rs6499766	Thyroid|Thyroid-Related Traits|Differences	FT4	-1.000000
21347282	rs10218356	Coronary Heart Disease	Hypertension	0.000001
20838585	rs13290397	Cardiovascular Disease	triglycerides	0.000000
19609347	rs9791170	Hypertension|Blood Pressure	HTN	0.000001
20585627	rs728405	Common Traits	Eye color	-1.000000
21738479	rs2072910	White Blood Cell Count|Cell Phenotypes|White Blood Cell	Neutrophils	0.000000
17903298	rs2722425	Diabetes-Related Traits	28 yr time averaged fpg	0.000000
21386085	rs13022873	Metabolic Syndrome	WC-TG	0.000000
17903300	rs4469448	Waist Circumference|Body Mass Index	Mean waist circumference	0.000000
24324551	rs116303449	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PCR	0.000001
24347629	rs12630254	Periodontal	PD2	0.000007
20195266	rs518590	Antipsychotic Drugs|Metabolic Side Effects	Quetiapine - HDL	0.000000
25340798	rs11225434	Proteins Involved|Inflammation|Alzheimer's Disease	MMP3	0.000000
20395239	rs12571093	Optic Disc Size	Disc	0.000000
17903293	rs17532515	Biomarker Traits	Bilirubin	0.000001
20585627	rs1556547	Common Traits	Haircurl	-1.000000
21931564	rs168622	Metabolite Quantitative Trait	SM (OH) C24:1/SM C16:0	-1.000000
17903308	rs2218488	Circadian Phenotypes|Sleep	Sleepiness	0.000003
17903297	rs2029395	Brain|Cognitive Test	factor 2:visual memory and organization	0.000000
24945404	rs2235529	Bone Mineral Density|Bone	UL-BMD	0.000000
20927387	rs17342717	Cell Traits|Red Blood Cell	MCH	0.000000
23966867	rs16830366	Body Fat Distribution	WC_women	0.000000
17903295	rs1463605	Age-Related Phenotypes|Longevity	Biologic age by osseographic scoring system	0.000000
20838585	rs5979903	Cardiovascular Disease	glucose	0.000000
20585627	rs6088316	Common Traits	Freckling	-1.000000
25133637	rs6833159	Body Mass Index	Underweight: Male	0.000000
24376456	rs991427	Blood Pressure	SBP	0.000000
22216198	rs1401543	Protein C	Total PS	0.000008
23754948	rs4684854	Anthropometric Traits|Sexual	WHRadjBMI	0.000000
20585627	rs16950987	Common Traits	Eye color	-1.000000
17903306	rs882300	Heart Rate|Variability Traits	PR	0.000000
17903302	rs1371924	Arterial Stiffness|Blood Pressure	RW	0.000004
20838585	rs445925	Cardiovascular Disease	LDL-cholesterol	0.000000
21386085	rs1441756	Metabolic Syndrome	BP-HDLC	0.000000
25188341	rs6857	Dementias|Alzheimer's Disease	Primary (Case-Control)	0.000000
23408906	rs17723470	Thyroid|Thyroid-Related Traits|Differences	TSH	-1.000000
23118974	rs1667394	Pigmentation|Skin	Eye C'	0.000000
19197348	rs4794665	Complex Disease	Height	0.000000
24324551	rs10769783	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	QRS	0.000000
17903293	rs4911146	Biomarker Traits	Liver function: Alkaline phosphatase; AST; ALT; gamma-glutamyl transferase	0.000008
20195266	rs153091	Antipsychotic Drugs|Metabolic Side Effects	Perphenazine - Triglycerides	0.000002
24586186	rs8101881	Metabolic Traits|Metabolite-Disease	Lysine	0.000000
22509378	rs13209281	Sexual Dysfunction	Arousal	0.000001
19609347	rs10135446	Hypertension|Blood Pressure	DBP	0.000004
20838585	rs1449460	Cardiovascular Disease	heart rate	0.000001
20927387	rs7775698	Cell Traits|Red Blood Cell	MCH	0.000000
20838585	rs853773	Cardiovascular Disease	glucose	0.000001
20195266	rs6735179	Antipsychotic Drugs|Metabolic Side Effects	Perphenazine - Triglycerides	0.000000
21738480	rs1991866	Cell Phenotypes|White Blood Cell	Monocytes	0.000000
17903293	rs496269	Biomarker Traits	Osteoprotegerin	0.000009
20927387	rs1800562	Cell Traits|Red Blood Cell	MCV	0.000001
24324551	rs114133078	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PR	0.000000
17903295	rs7137869	Age-Related Phenotypes|Longevity	Walking speed exam 7	0.000001
21552555	rs2807278	Obesity|Obesity-Related Traits	WHR	0.000000
20585627	rs16891982	Common Traits	Hair color	-1.000000
17903294	rs561241	Hematological Phenotypes	FVII, exam 5	0.000000
20927387	rs4895441	Cell Traits|Red Blood Cell	MCH	0.000000
20838585	rs891541	Cardiovascular Disease	waist circumference	0.000001
17903302	rs7591163	Arterial Stiffness|Blood Pressure	blood-pressure	0.000000
20548944	rs12151790	Osteoporosis-Related Traits|Gene Expression Profiling	FN BMD	0.000000
21347282	rs10493178	Coronary Heart Disease	LDL-C	0.000000
24324551	rs10955962	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PCR	0.000000
20195266	rs399885	Antipsychotic Drugs|Metabolic Side Effects	Clozapine - Heart Rate	0.000001
23696099	rs1050828	Cell Traits|Red Blood Cell|Resistance	RBC count	0.000000
25340798	rs4968782	Proteins Involved|Inflammation|Alzheimer's Disease	ACE	0.000000
24586186	rs11884776	Metabolic Traits|Metabolite-Disease	N-acetylated compounds	0.000000
17903297	rs1831521	Brain|Cognitive Test	boston naming test	0.000008
21552555	rs7581710	Obesity|Obesity-Related Traits	WHR	0.000000
17903301	rs1029947	Exercise Responses|Artery	Post-exercise 3 minute recovery heart rate	0.000001
21738479	rs4143832	White Blood Cell Count|Cell Phenotypes|White Blood Cell	Eosinophils	0.000000
24386095	rs6754295	Lipid Levels	HDL	0.000000
17903296	rs4087296	Association Bone	trochanter bmd**	0.000000
23696099	rs9924561	Cell Traits|Red Blood Cell|Resistance	MCHC	0.000000
17903296	rs4715166	Association Bone	shaftz1r	0.000003
19448621	rs4452860	Age Menarche|Menopause	Age at Menarche	0.000000
19430483	rs11191548	Blood Pressure	SBP	0.000000
23696099	rs1050828	Cell Traits|Red Blood Cell|Resistance	MCH	0.000000
17903307	rs2906966	Pulmonary Function	for latest exam	0.000008
20463881	rs2252893	Eye Color	C HS1	0.000000
17903300	rs1875517	Waist Circumference|Body Mass Index	Mean waist circumference	0.000002
21931564	rs9393903	Metabolite Quantitative Trait	PC aa C40:3/PC aa C42:5	0.000000
25087078	rs28498976	Epilepsies	All epilepsy	0.000000
20395239	rs491391	Optic Disc Size	Disc	0.000000
25133637	rs1347155	Body Mass Index	Change in BMI: Female	0.000000
21738480	rs4794822	Cell Phenotypes|White Blood Cell	WBC	0.000000
22291609	rs113459440	Inflammation	hsCRP	0.000000
24945404	rs2130604	Bone Mineral Density|Bone	SK-BMD	0.000000
17903292	rs1712790	Kidney|Endocrine-Related Traits	urinary albumin excretion	0.000002
23251661	rs10830963	Childhood Obesity|Childhood	Glucose (mg/dL)	0.000000
24945404	rs7466269	Bone Mineral Density|Bone	LL-BMD	0.000000
23966867	rs4292018	Body Fat Distribution	WHR_pooled	0.000001
19197348	rs2222328	Complex Disease	Waist Circumference	0.000001
23935956	rs1887582	Red Blood Cell	MCHC	0.000000
21347282	rs7075036	Coronary Heart Disease	Smoking	0.000001
20838585	rs17104804	Cardiovascular Disease	distolic BP	0.000001
25133637	rs1475010	Body Mass Index	Overweight	0.000001
20585627	rs4812405	Common Traits	Freckling	-1.000000
21347282	rs937254	Coronary Heart Disease	HDL-C	0.000001
21386085	rs11825181	Metabolic Syndrome	TG-BP	0.000000
20927387	rs855791	Cell Traits|Red Blood Cell	MCHC	0.000000
20585627	rs1470608	Common Traits	Eye color	-1.000000
21738479	rs17609240	White Blood Cell Count|Cell Phenotypes|White Blood Cell	WBC	0.000000
17903301	rs1935881	Exercise Responses|Artery	Left atrial diameter	0.000006
24376456	rs12356193	Blood Pressure	Uric acid levels	0.000000
22291609	rs4420638	Inflammation	hsCRP	0.000000
17903293	rs7778619	Biomarker Traits	CD40 Ligand serum	0.000003
21386085	rs295	Metabolic Syndrome	MetS	0.000000
17903300	rs1106683	Waist Circumference|Body Mass Index	Mean body mass index	0.000000
25340798	rs2229238	Proteins Involved|Inflammation|Alzheimer's Disease	IL6R	0.000000
21738491	rs11153730	Sudden Cardiac Death	QRS	-1.000000
20195266	rs1568679	Antipsychotic Drugs|Metabolic Side Effects	Risperidone - Hip Circumference	0.000000
19197348	rs10119795	Complex Disease	Thyroid Stimulating Hormone	0.000005
21386085	rs10468017	Metabolic Syndrome	HDLC-WC	0.000000
20838585	rs6440031	Cardiovascular Disease	heart rate	0.000000
17903293	rs2794520	Biomarker Traits	C-reactive protein average exams 2,6,7	0.000000
17903295	rs10484246	Age-Related Phenotypes|Longevity	Morbidity-free survival at age 65	0.000000
19430483	rs653178	Blood Pressure	DBP	0.000001
17903297	rs1433527	Brain|Cognitive Test	temporal brain volume	0.000000
22216198	rs2137111	Protein C	fPS	0.000007
23408906	rs9347083	Thyroid|Thyroid-Related Traits|Differences	TSH	-1.000000
23966867	rs17213965	Body Fat Distribution	WHR_BMI_Men	0.000000
20838585	rs9909931	Cardiovascular Disease	glucose	0.000000
19043545	rs992037	Metabolite	rs number	-1.000000
20585627	rs11547464	Common Traits	Freckling	-1.000000
20585627	rs7120151	Common Traits	Green eyes	-1.000000
23251661	rs8037818	Childhood Obesity|Childhood	Sleep duration (min/d)	0.000000
21738491	rs4687718	Sudden Cardiac Death	−0.63	-1.000000
20838585	rs17568778	Cardiovascular Disease	waist circumference	0.000001
20838585	rs6829649	Cardiovascular Disease	total cholesterol	0.000000
23118974	rs8039195	Pigmentation|Skin	Eye C'	0.000000
17903294	rs10489087	Hematological Phenotypes	red blood cell count	0.000005
20195266	rs17100506	Antipsychotic Drugs|Metabolic Side Effects	Risperidone - Hemoglobin A1c	0.000001
22509378	rs4821536	Sexual Dysfunction	Overall FSD	0.000003
17903307	rs357394	Pulmonary Function	percent predicted fvc for latest exam	0.000009
21203500	rs7953249	Master|Plasma Protein	DG7	0.000000
17903300	rs2223662	Waist Circumference|Body Mass Index	Mean waist circumference	0.000005
22291609	rs1341665	Inflammation	hsCRP	0.000000
20195266	rs1991126	Antipsychotic Drugs|Metabolic Side Effects	Risperidone - Hip Circumference	0.000001
21738480	rs8078723	Cell Phenotypes|White Blood Cell	Neutrophils	0.000000
17903298	rs7731657	Diabetes-Related Traits	28 yr time averaged fpg	0.000007
17903293	rs2372184	Biomarker Traits	CD40 Ligand plasma	0.000002
23251661	rs494558	Childhood Obesity|Childhood	Weight z-score change (SD/y)	0.000000
17903296	rs10492096	Association Bone	shaft section modulus**	0.000003
25133637	rs12101726	Body Mass Index	Overweight: Male	0.000000
24324551	rs75609241	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PR	0.000000
22291609	rs4910742	Inflammation	ESR	0.000000
23251661	rs2266788	Childhood Obesity|Childhood	Triglycerides(mg/dL)	0.000000
24324551	rs9815195	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PR	0.000001
25340798	rs11575821	Proteins Involved|Inflammation|Alzheimer's Disease	CCL4	0.000000
17903298	rs180730	Diabetes-Related Traits	28 yr time averaged fpg	0.000006
25188341	rs6857	Dementias|Alzheimer's Disease	CAA (Case-Control)	0.000000
17903292	rs1243400	Kidney|Endocrine-Related Traits	urinary albumin excretion	0.000005
20395239	rs4517412	Optic Disc Size	Disc	0.000000
17903297	rs360929	Brain|Cognitive Test	ALTHBV	0.000009
24945404	rs798943	Bone Mineral Density|Bone	UL-BMD	0.000000
24376456	rs10500968	Blood Pressure	Echocardiography	0.000001
21347282	rs17441606	Coronary Heart Disease	LDL-C	0.000000
20585627	rs4347628	Common Traits	Red hair	-1.000000
24886709	rs6027281	Lipid	BMI	0.000000
19448621	rs314263	Age Menarche|Menopause	Age at Menarche	0.000000
21386085	rs2954026	Metabolic Syndrome	HDLC-TG	0.000000
20838585	rs781718	Cardiovascular Disease	glucose	0.000001
17903306	rs10507380	Heart Rate|Variability Traits	QT	0.000008
20838585	rs7121446	Cardiovascular Disease	waist circumference	0.000002
25340798	rs4316	Proteins Involved|Inflammation|Alzheimer's Disease	ACE	0.000000
17903303	rs1350445	Atherosclerosis	Ankle brachial index	0.000008
20463881	rs2835630	Eye Color	C HS1	0.000000
17903300	rs6996971	Waist Circumference|Body Mass Index	Mean waist circumference	0.000000
20927387	rs1800562	Cell Traits|Red Blood Cell	MCV	0.000001
21931564	rs7156144	Metabolite Quantitative Trait	PC ae C32:1/PC ae C34:1	0.000000
24386095	rs507666	Lipid Levels	TC	0.000000
20694148	rs496300	Metabolic Syndrome	“	0.000000
24379826	rs6832439	Serum Uric Acid Levels	Total antioxidant status	0.000001
20838585	rs9909931	Cardiovascular Disease	glucose	0.000000
24945404	rs884205	Bone Mineral Density|Bone	SK-BMD	0.000000
20927387	rs4895441	Cell Traits|Red Blood Cell	MCV	0.000000
20838585	rs8073909	Cardiovascular Disease	LDL	0.000000
20585627	rs1805008	Common Traits	Freckling	-1.000000
20066028	rs5400	Serum Cholesterol Levels	TC	0.000002
22216198	rs1413885	Protein C	fPS	0.000000
23966867	rs4730779	Body Fat Distribution	WC_BMI_men	0.000000
19197348	rs1812175	Complex Disease	Height	0.000000
20838585	rs964184	Cardiovascular Disease	triglycerides	0.000002
17903301	rs2819770	Exercise Responses|Artery	Stage 2 Exercise heart rate	0.000004
17903302	rs10493340	Arterial Stiffness|Blood Pressure	blood-pressure	0.000002
20838585	rs3793275	Cardiovascular Disease	glucose	0.000000
20585627	rs7195066	Common Traits	Freckling	-1.000000
21347282	rs13161895	Coronary Heart Disease	LDL-C	0.000001
19197348	rs7804166	Complex Disease	Thyroid Stimulating Hormone	0.000003
17903294	rs4460176	Hematological Phenotypes	PAI1	0.000003
19430483	rs16948048	Blood Pressure	DBP	0.000005
17903307	rs4129267	Pulmonary Function	for latest exam	0.000007
20838585	rs6726786	Cardiovascular Disease	triglycerides	0.000000
17903293	rs1486139	Biomarker Traits	Atrial natriuretic peptide exam 6	0.000002
22558069	rs3803800	Immunoglobulin Isotypes|Non-Albumin Protein	NAP	0.000000
20195266	rs6092078	Antipsychotic Drugs|Metabolic Side Effects	Risperidone - Hip Circumference	0.000003
22509378	rs4820255	Sexual Dysfunction	Overall FSD	0.000002
21483845	rs987710	Iron Deficiency	Case-Control	0.000000
17903295	rs1412337	Age-Related Phenotypes|Longevity	Morbidity-free survival at age 65	0.000000
20526338	rs10761741	Platelet Aggregation	Epi 2 u M	0.000000
17903296	rs10508076	Association Bone	femoral bmd**	0.000004
17903294	rs7844723	Hematological Phenotypes	hemoglobin	0.000002
17903297	rs1131497	Brain|Cognitive Test	similarities	0.000003
17903295	rs10496262	Age-Related Phenotypes|Longevity	Age at natural menopause‡	0.000000
20838585	rs247616	Cardiovascular Disease	HDL-cholesterol	0.000000
25133637	rs280325	Body Mass Index	Overweight: Male	0.000001
24376456	rs3852160	Blood Pressure	MAP	0.000000
22832964	rs938682	Smoking Behaviors	CPD	0.000000
20585627	rs12913832	Common Traits	Green eyes	-1.000000
24324551	rs6989074	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PCR	0.000000
17903302	rs1590919	Arterial Stiffness|Blood Pressure	blood-pressure	0.000001
25188341	rs6857	Dementias|Alzheimer's Disease	Complete (Case-Control)	0.000000
23408906	rs7240777	Thyroid|Thyroid-Related Traits|Differences	FT4	-1.000000
21931564	rs7156144	Metabolite Quantitative Trait	PC ae C32:1/PC ae C34:1	-1.000000
20195266	rs1577917	Antipsychotic Drugs|Metabolic Side Effects	Clozapine - Triglycerides	0.000003
22509378	rs11008865	Sexual Dysfunction	Lubrication	0.000003
20927387	rs6569992	Cell Traits|Red Blood Cell	MCH	0.000000
20838585	rs11822822	Cardiovascular Disease	systolic BP	0.000001
24892410	rs897669	Onset|Hypertension|Cardiovascular Events	Daytime PP	0.000003
20195266	rs1967256	Antipsychotic Drugs|Metabolic Side Effects	Olanzapine - Hemoglobin A1c	0.000000
17903296	rs914951	Association Bone	trochanter bmd**	0.000009
24376456	rs4537030	Blood Pressure	MAP	0.000001
24945404	rs7466269	Bone Mineral Density|Bone	TBLH-BMD	0.000000
24324551	rs56988800	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PR	0.000000
19197348	rs10928195	Complex Disease	Weight	0.000004
17903301	rs2016718	Exercise Responses|Artery	Post-exercise 3 minute recovery systolic blood pressure	0.000000
20585627	rs2353033	Common Traits	Red hair	-1.000000
17903296	rs4131805	Association Bone	necklengf	0.000002
22216198	rs1607504	Protein C	Total PS	0.000008
17903292	rs1158167	Kidney|Endocrine-Related Traits	cst3	0.000000
21552555	rs17126237	Obesity|Obesity-Related Traits	BMI	0.000001
20838585	rs12807555	Cardiovascular Disease	glucose	0.000000
19721433	rs7968606	Response Treatment|Antipsychotics	Olanzapine – Negative	0.000000
25133637	rs10041997	Body Mass Index	Change in BMI	0.000000
20927387	rs17064262	Cell Traits|Red Blood Cell	MCH	0.000000
20838585	rs7704530	Cardiovascular Disease	diastolic BP	0.000000
25340798	rs4129267	Proteins Involved|Inflammation|Alzheimer's Disease	IL6R	0.000000
21386085	rs439401	Metabolic Syndrome	HDLC-TG	0.000000
24376456	rs10841530	Blood Pressure	SBP	0.000001
20694148	rs174546	Metabolic Syndrome	“	0.000000
24324551	rs76090503	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	PR	0.000000
25340798	rs679620	Proteins Involved|Inflammation|Alzheimer's Disease	MMP3	0.000000
24945404	rs2450083	Bone Mineral Density|Bone	SK-BMD	0.000000
23408906	rs10519227	Thyroid|Thyroid-Related Traits|Differences	TSH	-1.000000
19197348	rs2562784	Complex Disease	Height	0.000000
21552555	rs17126232	Obesity|Obesity-Related Traits	BMI	0.000000
20838585	rs1144036	Cardiovascular Disease	height	0.000000
17903303	rs10499903	Atherosclerosis	Ankle brachial index	0.000004
21386085	rs2266788	Metabolic Syndrome	TG-BP	0.000000
20927387	rs855791	Cell Traits|Red Blood Cell	MCV	0.000000
17903294	rs4591494	Hematological Phenotypes	factor vii	0.000009
22911880	rs7624327	Behaviors|Personality Traits|Eating	BULIMIA	0.000003
21347282	rs11088655	Coronary Heart Disease	Smoking	0.000000
17903307	rs10922530	Pulmonary Function	percent predicted fev	0.000001
19197348	rs10984516	Complex Disease	Thyroid Stimulating Hormone	0.000004
21386085	rs11820589	Metabolic Syndrome	TG-GLUC	0.000000
23251661	rs657152	Childhood Obesity|Childhood	IL-6 (pg/mL)	0.000000
25340798	rs61812598	Proteins Involved|Inflammation|Alzheimer's Disease	IL6R	0.000000
23696099	rs9924561	Cell Traits|Red Blood Cell|Resistance	MCH	0.000000
20838585	rs13290397	Cardiovascular Disease	triglycerides	0.000000
17903293	rs1474747	Biomarker Traits	Monocyte chemoattractant protein-1	0.000003
21552555	rs11624704	Obesity|Obesity-Related Traits	WHR	0.000000
20694148	rs1535	Metabolic Syndrome	“	0.000001
21386085	rs1919128	Metabolic Syndrome	WC-TG	0.000000
17903297	rs2179965	Brain|Cognitive Test	f3	0.000001
24324551	rs2274511	Chagas Cardiomyopathy|Trypanosoma Cruzi Seropositive	QRS	0.000001
20838585	rs1046391	Cardiovascular Disease	systolic BP	0.000000
20548944	rs2062375	Osteoporosis-Related Traits|Gene Expression Profiling	LS BMD	0.000000
20585627	rs4309013	Common Traits	Asparagus	-1.000000
22216198	rs12086738	Protein C	fPS	0.000003
23966867	rs6867983	Body Fat Distribution	WC_men	0.000000
20838585	rs709595	Cardiovascular Disease	diastolic BP	0.000001
20526338	rs1671152	Platelet Aggregation	Lag 2 u g/mL	0.000000
20585627	rs11861084	Common Traits	Freckling	-1.000000
17903303	rs1376877	Atherosclerosis	Internal carotid artery intimal medial thickness	0.000000
21386085	rs780093	Metabolic Syndrome	TG-BP	0.000000
22832964	rs2036527	Smoking Behaviors	CPD	0.000000
20585627	rs1847134	Common Traits	Green eyes	-1.000000
24376456	rs6479671	Blood Pressure	Alcohol drinking	0.000000
20395239	rs1192404	Optic Disc Size	Disc	0.000000
17903307	rs441051	Pulmonary Function	mean fvc from two exams	0.000002
17903293	rs10518765	Biomarker Traits	Alkaline phosphatase	0.000001
21931564	rs9309473	Metabolite Quantitative Trait	N-ACu	-1.000000
20195266	rs17100498	Antipsychotic Drugs|Metabolic Side Effects	Risperidone - Hemoglobin A1c	0.000000
20548944	rs11664087	Osteoporosis-Related Traits|Gene Expression Profiling	NSA, women	0.000003
22509378	rs2370759	Sexual Dysfunction	Lubrication	0.000002
17903297	rs3852286	Brain|Cognitive Test	tcbv	0.000006
20463881	rs1003719	Eye Color	C HS1	0.000000
25340798	rs948399	Proteins Involved|Inflammation|Alzheimer's Disease	MMP3	0.000000
25087078	rs111577701	Epilepsies	All epilepsy	0.000000
20838585	rs6052399	Cardiovascular Disease	insulin	0.000000
24376456	rs4494364	Blood Pressure	SBP	0.000000
19430483	rs1530440	Blood Pressure	DBP	0.000003
20585627	rs977588	Common Traits	Eye color	-1.000000
17903302	rs3773643	Arterial Stiffness|Blood Pressure	MAP	0.000000
21738479	rs4065321	White Blood Cell Count|Cell Phenotypes|White Blood Cell	WBC	0.000000
19721433	rs11722719	Response Treatment|Antipsychotics	Ziprasidone – Positive	0.000001
23251661	rs10131141	Childhood Obesity|Childhood	Urinary nitrogen (g/d)	0.000000
20838585	rs10260737	Cardiovascular Disease	glucose	0.000001
17903294	rs727979	Hematological Phenotypes	red blood cell count	0.000007
20195266	rs7119817	Antipsychotic Drugs|Metabolic Side Effects	Risperidone - Hip Circumference	0.000000
25340798	rs6762266	Proteins Involved|Inflammation|Alzheimer's Disease	CCL4	0.000000
21347282	rs503662	Coronary Heart Disease	LDL-C	0.000000
19197348	rs4704397	Complex Disease	Thyroid Stimulating Hormone	0.000000
